,Unnamed: 0,cam,ImagePath,badImage,motion,grayscale
17308,17308.0,15.0,2017_SBU4_03040676,False,False,True
17309,17309.0,15.0,2017_SBU4_03210532,False,False,True
17310,17310.0,15.0,2017_SBU4_03170123,False,False,False
17311,17311.0,15.0,2017_SBU4_06110191,False,True,False
17312,17312.0,15.0,2017_SBU4_03170071,False,False,True
17313,17313.0,15.0,2017_SBU4_02140790,False,False,False
17314,17314.0,15.0,2017_SBU4_05280573,False,True,False
17315,17315.0,15.0,2017_SBU4_04130961,False,True,False
17316,17316.0,15.0,2017_SBU4_01310411,False,False,False
17317,17317.0,15.0,2017_SBU4_06190278,False,False,False
17318,17318.0,15.0,2017_SBU4_03250945,False,True,False
17319,17319.0,15.0,2017_SBU4_03100323,False,False,True
17320,17320.0,15.0,2017_SBU4_05190998,False,False,False
17321,17321.0,15.0,2017_SBU4_03120589,False,False,False
17322,17322.0,15.0,2017_SBU4_02060941,False,False,True
17323,17323.0,15.0,2017_SBU4_02150919,False,False,False
17324,17324.0,15.0,2017_SBU4_02260052,False,False,False
17325,17325.0,15.0,2017_SBU4_05300943,False,False,False
17326,17326.0,15.0,2017_SBU4_05140388,False,True,False
17327,17327.0,15.0,2017_SBU4_06080804,False,False,False
17328,17328.0,15.0,2017_SBU4_06110130,False,False,True
17329,17329.0,15.0,2017_SBU4_05190970,False,True,False
17330,17330.0,15.0,2017_SBU4_03240867,False,False,True
17331,17331.0,15.0,2017_SBU4_05180913,False,True,True
17332,17332.0,15.0,2017_SBU4_04020758,False,True,False
17333,17333.0,15.0,2017_SBU4_05080677,False,False,False
17334,17334.0,15.0,2017_SBU4_05110926,False,False,True
17335,17335.0,15.0,2017_SBU4_05220314,False,False,False
17336,17336.0,15.0,2017_SBU4_04010635,False,False,True
17337,17337.0,15.0,2017_SBU4_02150866,False,False,True
17338,17338.0,15.0,2017_SBU4_01290222,False,False,True
17339,17339.0,15.0,2017_SBU4_05030065,False,False,False
17340,17340.0,15.0,2017_SBU4_03010341,False,False,True
17341,17341.0,15.0,2017_SBU4_06080700,False,True,False
17342,17342.0,15.0,2017_SBU4_05210165,False,False,True
17343,17343.0,15.0,2017_SBU4_02140816,False,False,False
17344,17344.0,15.0,2017_SBU4_06050226,False,False,True
17345,17345.0,15.0,2017_SBU4_06010377,False,True,False
17346,17346.0,15.0,2017_SBU4_05120118,False,False,False
17347,17347.0,15.0,2017_SBU4_05180894,False,True,True
17348,17348.0,15.0,2017_SBU4_04190544,False,True,False
17349,17349.0,15.0,2017_SBU4_03170117,False,False,False
17350,17350.0,15.0,2017_SBU4_05290794,False,False,False
17351,17351.0,15.0,2017_SBU4_05230486,False,True,False
17352,17352.0,15.0,2017_SBU4_02110503,False,False,False
17353,17353.0,15.0,2017_SBU4_04170408,False,False,True
17354,17354.0,15.0,2017_SBU4_03310566,False,False,False
17355,17355.0,15.0,2017_SBU4_01300317,False,False,True
17356,17356.0,15.0,2017_SBU4_06080808,False,False,False
17357,17357.0,15.0,2017_SBU4_07100496,False,False,True
17358,17358.0,15.0,2017_SBU4_01290201,False,False,False
17359,17359.0,15.0,2017_SBU4_06170971,False,True,False
17360,17360.0,15.0,2017_SBU4_05060333,False,False,True
17361,17361.0,15.0,2017_SBU4_03060966,False,False,False
17362,17362.0,15.0,2017_SBU4_05280436,False,True,False
17363,17363.0,15.0,2017_SBU4_06010367,False,True,False
17364,17364.0,15.0,2017_SBU4_06030827,False,True,False
17365,17365.0,15.0,2017_SBU4_07080212,False,False,False
17366,17366.0,15.0,2017_SBU4_04090458,False,False,True
17367,17367.0,15.0,2017_SBU4_02190325,False,False,False
17368,17368.0,15.0,2017_SBU4_07120723,False,False,False
17369,17369.0,15.0,2017_SBU4_05180801,False,True,False
17370,17370.0,15.0,2017_SBU4_06250050,False,False,True
17371,17371.0,15.0,2017_SBU4_04220873,False,False,False
17372,17372.0,15.0,2017_SBU4_04140024,False,False,False
17373,17373.0,15.0,2017_SBU4_02030694,False,False,False
17374,17374.0,15.0,2017_SBU4_04080359,False,False,True
17375,17375.0,15.0,2017_SBU4_06030811,False,True,False
17376,17376.0,15.0,2017_SBU4_06080814,False,True,True
17377,17377.0,15.0,2017_SBU4_04170390,False,False,False
17378,17378.0,15.0,2017_SBU4_03130693,False,False,False
17379,17379.0,15.0,2017_SBU4_02170083,False,False,True
17380,17380.0,15.0,2017_SBU4_04210770,False,False,False
17381,17381.0,15.0,2017_SBU4_06010445,False,True,False
17382,17382.0,15.0,2017_SBU4_06070557,False,True,False
17383,17383.0,15.0,2017_SBU4_06250090,False,True,False
17384,17384.0,15.0,2017_SBU4_05060405,False,False,False
17385,17385.0,15.0,2017_SBU4_04050084,False,False,False
17386,17386.0,15.0,2017_SBU4_05250848,False,True,False
17387,17387.0,15.0,2017_SBU4_02130715,False,False,True
17388,17388.0,15.0,2017_SBU4_03190315,False,False,False
17389,17389.0,15.0,2017_SBU4_06100030,False,True,False
17390,17390.0,15.0,2017_SBU4_04150178,False,False,True
17391,17391.0,15.0,2017_SBU4_05270249,False,True,False
17392,17392.0,15.0,2017_SBU4_05270215,False,False,False
17393,17393.0,15.0,2017_SBU4_07130749,False,False,True
17394,17394.0,15.0,2017_SBU4_05110917,False,False,True
17395,17395.0,15.0,2017_SBU4_06260255,False,False,False
17396,17396.0,15.0,2017_SBU4_02170127,False,True,False
17397,17397.0,15.0,2017_SBU4_03110448,False,False,False
17398,17398.0,15.0,2017_SBU4_07040769,False,False,False
17399,17399.0,15.0,2017_SBU4_05260019,False,False,False
17400,17400.0,15.0,2017_SBU4_05240736,False,False,True
17401,17401.0,15.0,2017_SBU4_02090286,False,False,False
17402,17402.0,15.0,2017_SBU4_04130940,False,False,False
17403,17403.0,15.0,2017_SBU4_03310548,False,False,False
17404,17404.0,15.0,2017_SBU4_02120589,False,True,False
17405,17405.0,15.0,2017_SBU4_05070592,False,False,True
17406,17406.0,15.0,2017_SBU4_06280106,False,False,False
17407,17407.0,15.0,2017_SBU4_05080607,False,False,True
17408,17408.0,15.0,2017_SBU4_02100355,False,False,True
17409,17409.0,15.0,2017_SBU4_06260250,False,False,False
17410,17410.0,15.0,2017_SBU4_03290386,False,False,True
17411,17411.0,15.0,2017_SBU4_05310193,False,True,False
17412,17412.0,15.0,2017_SBU4_03060900,False,False,True
17413,17413.0,15.0,2017_SBU4_07070148,False,False,False
17414,17414.0,15.0,2017_SBU4_03280257,False,False,False
17415,17415.0,15.0,2017_SBU4_07110592,False,False,False
17416,17416.0,15.0,2017_SBU4_06230837,False,False,True
17417,17417.0,15.0,2017_SBU4_04260320,False,False,False
17418,17418.0,15.0,2017_SBU4_02030704,False,False,False
17419,17419.0,15.0,2017_SBU4_03060899,False,False,True
17420,17420.0,15.0,2017_SBU4_02180255,False,False,True
17421,17421.0,15.0,2017_SBU4_05310057,False,False,True
17422,17422.0,15.0,2017_SBU4_03030586,False,False,False
17423,17423.0,15.0,2017_SBU4_04230984,False,False,False
17424,17424.0,15.0,2017_SBU4_07050938,False,False,True
17425,17425.0,15.0,2017_SBU4_06260208,False,False,False
17426,17426.0,15.0,2017_SBU4_07060004,False,False,False
17427,17427.0,15.0,2017_SBU4_06070567,False,True,False
17428,17428.0,15.0,2017_SBU4_06010317,False,False,False
17429,17429.0,15.0,2017_SBU4_01290203,False,False,False
17430,17430.0,15.0,2017_SBU4_05260146,False,False,False
17431,17431.0,15.0,2017_SBU4_03080127,False,False,True
17432,17432.0,15.0,2017_SBU4_04220875,False,False,False
17433,17433.0,15.0,2017_SBU4_03110475,False,False,False
17434,17434.0,15.0,2017_SBU4_03190337,False,False,True
17435,17435.0,15.0,2017_SBU4_04220877,False,False,False
17436,17436.0,15.0,2017_SBU4_02180204,False,False,False
17437,17437.0,15.0,2017_SBU4_06240016,False,False,False
17438,17438.0,15.0,2017_SBU4_07060051,False,False,True
17439,17439.0,15.0,2017_SBU4_02230721,False,False,False
17440,17440.0,15.0,2017_SBU4_05300845,False,False,False
17441,17441.0,15.0,2017_SBU4_06070554,False,True,False
17442,17442.0,15.0,2017_SBU4_06250126,False,True,False
17443,17443.0,15.0,2017_SBU4_05100872,False,False,False
17444,17444.0,15.0,2017_SBU4_04190617,False,False,True
17445,17445.0,15.0,2017_SBU4_05060373,False,False,False
17446,17446.0,15.0,2017_SBU4_03030625,False,False,False
17447,17447.0,15.0,2017_SBU4_07020604,False,False,True
17448,17448.0,15.0,2017_SBU4_04260356,False,False,True
17449,17449.0,15.0,2017_SBU4_04260349,False,False,True
17450,17450.0,15.0,2017_SBU4_04200676,False,False,False
17451,17451.0,15.0,2017_SBU4_07040767,False,True,False
17452,17452.0,15.0,2017_SBU4_02090301,False,False,False
17453,17453.0,15.0,2017_SBU4_07110593,False,False,False
17454,17454.0,15.0,2017_SBU4_03040755,False,False,True
17455,17455.0,15.0,2017_SBU4_06100033,False,False,False
17456,17456.0,15.0,2017_SBU4_03300491,False,False,True
17457,17457.0,15.0,2017_SBU4_05280476,False,True,False
17458,17458.0,15.0,2017_SBU4_03200425,False,False,False
17459,17459.0,15.0,2017_SBU4_06010493,False,True,False
17460,17460.0,15.0,2017_SBU4_04070300,False,False,False
17461,17461.0,15.0,2017_SBU4_05030109,False,False,True
17462,17462.0,15.0,2017_SBU4_04140023,False,False,False
17463,17463.0,15.0,2017_SBU4_03190328,False,False,False
17464,17464.0,15.0,2017_SBU4_06230912,False,True,False
17465,17465.0,15.0,2017_SBU4_02110467,False,False,True
17466,17466.0,15.0,2017_SBU4_05110998,False,False,False
17467,17467.0,15.0,2017_SBU4_03150903,False,False,False
17468,17468.0,15.0,2017_SBU4_04300791,False,False,False
17469,17469.0,15.0,2017_SBU4_06130431,False,True,False
17470,17470.0,15.0,2017_SBU4_03260066,False,False,False
17471,17471.0,15.0,2017_SBU4_03150862,False,False,True
17472,17472.0,15.0,2017_SBU4_05250908,False,False,False
17473,17473.0,15.0,2017_SBU4_07090289,False,False,True
17474,17474.0,15.0,2017_SBU4_07140103,False,False,False
17475,17475.0,15.0,2017_SBU4_07100420,False,False,False
17476,17476.0,15.0,2017_SBU4_06210549,False,True,False
17477,17477.0,15.0,2017_SBU4_02260066,False,False,False
17478,17478.0,15.0,2017_SBU4_05240740,False,True,True
17479,17479.0,15.0,2017_SBU4_02150888,False,False,False
17480,17480.0,15.0,2017_SBU4_05290704,False,True,False
17481,17481.0,15.0,2017_SBU4_05150418,False,False,True
17482,17482.0,15.0,2017_SBU4_02110522,False,False,True
17483,17483.0,15.0,2017_SBU4_06070459,False,False,False
17484,17484.0,15.0,2017_SBU4_06020674,False,True,False
17485,17485.0,15.0,2017_SBU4_04230046,False,False,True
17486,17486.0,15.0,2017_SBU4_06010543,False,False,True
17487,17487.0,15.0,2017_SBU4_05070497,False,False,True
17488,17488.0,15.0,2017_SBU4_05080612,False,False,True
17489,17489.0,15.0,2017_SBU4_05300970,False,True,False
17490,17490.0,15.0,2017_SBU4_07080216,False,False,False
17491,17491.0,15.0,2017_SBU4_07130813,False,True,False
17492,17492.0,15.0,2017_SBU4_03130717,False,False,True
17493,17493.0,15.0,2017_SBU4_06070585,False,True,False
17494,17494.0,15.0,2017_SBU4_05060479,False,False,True
17495,17495.0,15.0,2017_SBU4_02270146,False,False,False
17496,17496.0,15.0,2017_SBU4_05230453,False,True,False
17497,17497.0,15.0,2017_SBU4_05120164,False,False,False
17498,17498.0,15.0,2017_SBU4_02010451,False,False,True
17499,17499.0,15.0,2017_SBU4_02080204,False,False,False
17500,17500.0,15.0,2017_SBU4_07020570,False,True,False
17501,17501.0,15.0,2017_SBU4_03240797,False,False,False
17502,17502.0,15.0,2017_SBU4_03260988,False,False,True
17503,17503.0,15.0,2017_SBU4_03280200,False,False,True
17504,17504.0,15.0,2017_SBU4_04250249,False,False,True
17505,17505.0,15.0,2017_SBU4_07020567,False,False,False
17506,17506.0,15.0,2017_SBU4_02150937,False,False,True
17507,17507.0,15.0,2017_SBU4_05190965,False,False,False
17508,17508.0,15.0,2017_SBU4_03110452,False,False,False
17509,17509.0,15.0,2017_SBU4_04110766,False,False,True
17510,17510.0,15.0,2017_SBU4_03210464,False,False,True
17511,17511.0,15.0,2017_SBU4_06060340,False,False,True
17512,17512.0,15.0,2017_SBU4_02230713,False,False,False
17513,17513.0,15.0,2017_SBU4_05250827,False,True,False
17514,17514.0,15.0,2017_SBU4_02160947,False,False,True
17515,17515.0,15.0,2017_SBU4_06210612,False,True,False
17516,17516.0,15.0,2017_SBU4_05250878,False,False,False
17517,17517.0,15.0,2017_SBU4_06180092,False,False,False
17518,17518.0,15.0,2017_SBU4_02060939,False,False,True
17519,17519.0,15.0,2017_SBU4_02210559,False,False,True
17520,17520.0,15.0,2017_SBU4_06110202,False,True,False
17521,17521.0,15.0,2017_SBU4_06250110,False,True,False
17522,17522.0,15.0,2017_SBU4_01290139,False,False,True
17523,17523.0,15.0,2017_SBU4_06100954,False,False,True
17524,17524.0,15.0,2017_SBU4_02030689,False,False,False
17525,17525.0,15.0,2017_SBU4_02280284,False,False,False
17526,17526.0,15.0,2017_SBU4_03190322,False,False,False
17527,17527.0,15.0,2017_SBU4_06290279,False,False,True
17528,17528.0,15.0,2017_SBU4_07070093,False,False,False
17529,17529.0,15.0,2017_SBU4_04080442,False,False,True
17530,17530.0,15.0,2017_SBU4_06180040,False,False,True
17531,17531.0,15.0,2017_SBU4_06290192,False,False,True
17532,17532.0,15.0,2017_SBU4_06260244,False,False,False
17533,17533.0,15.0,2017_SBU4_06030967,False,False,False
17534,17534.0,15.0,2017_SBU4_06260251,False,False,False
17535,17535.0,15.0,2017_SBU4_06020618,False,False,False
17536,17536.0,15.0,2017_SBU4_03080155,False,False,False
17537,17537.0,15.0,2017_SBU4_05130260,False,False,False
17538,17538.0,15.0,2017_SBU4_03130684,False,True,False
17539,17539.0,15.0,2017_SBU4_04240073,False,False,True
17540,17540.0,15.0,2017_SBU4_04190511,False,False,True
17541,17541.0,15.0,2017_SBU4_03090212,False,False,True
17542,17542.0,15.0,2017_SBU4_05270182,False,False,True
17543,17543.0,15.0,2017_SBU4_04170372,False,False,False
17544,17544.0,15.0,2017_SBU4_02100365,False,False,True
17545,17545.0,15.0,2017_SBU4_02040820,False,False,True
17546,17546.0,15.0,2017_SBU4_02150885,False,False,False
17547,17547.0,15.0,2017_SBU4_05110935,False,False,False
17548,17548.0,15.0,2017_SBU4_06180041,False,False,True
17549,17549.0,15.0,2017_SBU4_03170077,False,False,True
17550,17550.0,15.0,2017_SBU4_05180779,False,False,False
17551,17551.0,15.0,2017_SBU4_05010827,False,False,True
17552,17552.0,15.0,2017_SBU4_07070095,False,False,False
17553,17553.0,15.0,2017_SBU4_06200413,False,False,False
17554,17554.0,15.0,2017_SBU4_04240062,False,False,True
17555,17555.0,15.0,2017_SBU4_05240621,False,False,False
17556,17556.0,15.0,2017_SBU4_05290812,False,False,True
17557,17557.0,15.0,2017_SBU4_02240876,False,False,True
17558,17558.0,15.0,2017_SBU4_04290633,False,False,False
17559,17559.0,15.0,2017_SBU4_03160023,False,False,True
17560,17560.0,15.0,2017_SBU4_07070099,False,False,False
17561,17561.0,15.0,2017_SBU4_02270198,False,False,False
17562,17562.0,15.0,2017_SBU4_04050096,False,False,False
17563,17563.0,15.0,2017_SBU4_03180243,False,False,True
17564,17564.0,15.0,2017_SBU4_05300020,False,True,False
17565,17565.0,15.0,2017_SBU4_02190357,False,False,True
17566,17566.0,15.0,2017_SBU4_05060446,False,True,False
17567,17567.0,15.0,2017_SBU4_05060408,False,False,False
17568,17568.0,15.0,2017_SBU4_05180810,False,True,False
17569,17569.0,15.0,2017_SBU4_06030994,False,True,True
17570,17570.0,15.0,2017_SBU4_04110774,False,False,True
17571,17571.0,15.0,2017_SBU4_04200622,False,False,True
17572,17572.0,15.0,2017_SBU4_05200049,False,False,True
17573,17573.0,15.0,2017_SBU4_04130956,False,True,False
17574,17574.0,15.0,2017_SBU4_06170868,False,False,True
17575,17575.0,15.0,2017_SBU4_07090287,False,False,True
17576,17576.0,15.0,2017_SBU4_03080105,False,False,True
17577,17577.0,15.0,2017_SBU4_05300986,False,True,False
17578,17578.0,15.0,2017_SBU4_06220691,False,False,False
17579,17579.0,15.0,2017_SBU4_06110232,False,False,True
17580,17580.0,15.0,2017_SBU4_03310501,False,False,True
17581,17581.0,15.0,2017_SBU4_04030914,False,True,False
17582,17582.0,15.0,2017_SBU4_05230450,False,True,False
17583,17583.0,15.0,2017_SBU4_04180504,False,False,True
17584,17584.0,15.0,2017_SBU4_02230745,False,False,False
17585,17585.0,15.0,2017_SBU4_06070437,False,False,True
17586,17586.0,15.0,2017_SBU4_06060369,False,False,False
17587,17587.0,15.0,2017_SBU4_05190923,False,True,True
17588,17588.0,15.0,2017_SBU4_04170405,False,False,True
17589,17589.0,15.0,2017_SBU4_02230776,False,False,True
17590,17590.0,15.0,2017_SBU4_06180036,False,False,True
17591,17591.0,15.0,2017_SBU4_02100416,False,True,True
17592,17592.0,15.0,2017_SBU4_06150576,False,False,False
17593,17593.0,15.0,2017_SBU4_02140826,False,False,True
17594,17594.0,15.0,2017_SBU4_04060170,False,False,True
17595,17595.0,15.0,2017_SBU4_03120542,False,False,True
17596,17596.0,15.0,2017_SBU4_03240870,False,False,True
17597,17597.0,15.0,2017_SBU4_05040176,False,False,False
17598,17598.0,15.0,2017_SBU4_06050239,False,False,False
17599,17599.0,15.0,2017_SBU4_03060901,False,False,True
17600,17600.0,15.0,2017_SBU4_02220664,False,False,True
17601,17601.0,15.0,2017_SBU4_05190926,False,False,True
17602,17602.0,15.0,2017_SBU4_05100807,False,False,True
17603,17603.0,15.0,2017_SBU4_07080246,False,False,False
17604,17604.0,15.0,2017_SBU4_06070553,False,True,False
17605,17605.0,15.0,2017_SBU4_02070077,False,False,False
17606,17606.0,15.0,2017_SBU4_04150090,False,False,True
17607,17607.0,15.0,2017_SBU4_03250874,False,False,True
17608,17608.0,15.0,2017_SBU4_05250809,False,True,False
17609,17609.0,15.0,2017_SBU4_04180499,False,False,True
17610,17610.0,15.0,2017_SBU4_06030848,False,False,False
17611,17611.0,15.0,2017_SBU4_04020829,False,False,True
17612,17612.0,15.0,2017_SBU4_06260185,False,False,True
17613,17613.0,15.0,2017_SBU4_03230758,False,False,True
17614,17614.0,15.0,2017_SBU4_03110422,False,False,True
17615,17615.0,15.0,2017_SBU4_04230964,False,False,True
17616,17616.0,15.0,2017_SBU4_04020780,False,False,False
17617,17617.0,15.0,2017_SBU4_04020827,False,False,True
17618,17618.0,15.0,2017_SBU4_06020704,False,True,False
17619,17619.0,15.0,2017_SBU4_03300486,False,False,True
17620,17620.0,15.0,2017_SBU4_05160578,False,False,False
17621,17621.0,15.0,2017_SBU4_07130759,False,False,True
17622,17622.0,15.0,2017_SBU4_02130701,False,False,False
17623,17623.0,15.0,2017_SBU4_07050923,False,False,False
17624,17624.0,15.0,2017_SBU4_06090864,False,False,False
17625,17625.0,15.0,2017_SBU4_07090343,False,False,False
17626,17626.0,15.0,2017_SBU4_03250970,False,False,True
17627,17627.0,15.0,2017_SBU4_05280555,False,True,False
17628,17628.0,15.0,2017_SBU4_06010318,False,False,False
17629,17629.0,15.0,2017_SBU4_05250973,False,False,True
17630,17630.0,15.0,2017_SBU4_06030776,False,False,True
17631,17631.0,15.0,2017_SBU4_06200468,False,True,False
17632,17632.0,15.0,2017_SBU4_04140084,False,False,True
17633,17633.0,15.0,2017_SBU4_07030640,False,False,False
17634,17634.0,15.0,2017_SBU4_02100352,False,False,True
17635,17635.0,15.0,2017_SBU4_04100656,False,False,False
17636,17636.0,15.0,2017_SBU4_06190333,False,False,True
17637,17637.0,15.0,2017_SBU4_03200430,False,False,False
17638,17638.0,15.0,2017_SBU4_05140351,False,True,False
17639,17639.0,15.0,2017_SBU4_04070264,False,False,True
17640,17640.0,15.0,2017_SBU4_02280336,False,False,True
17641,17641.0,15.0,2017_SBU4_02110525,False,False,True
17642,17642.0,15.0,2017_SBU4_05060377,False,False,False
17643,17643.0,15.0,2017_SBU4_03100405,False,False,True
17644,17644.0,15.0,2017_SBU4_04240148,False,False,True
17645,17645.0,15.0,2017_SBU4_02280310,False,False,False
17646,17646.0,15.0,2017_SBU4_04250198,False,False,False
17647,17647.0,15.0,2017_SBU4_06140535,False,False,True
17648,17648.0,15.0,2017_SBU4_02140739,False,False,True
17649,17649.0,15.0,2017_SBU4_02120543,False,False,True
17650,17650.0,15.0,2017_SBU4_04070303,False,False,False
17651,17651.0,15.0,2017_SBU4_06210548,False,True,False
17652,17652.0,15.0,2017_SBU4_06030853,False,False,False
17653,17653.0,15.0,2017_SBU4_05100816,False,False,True
17654,17654.0,15.0,2017_SBU4_05250935,False,False,False
17655,17655.0,15.0,2017_SBU4_04010697,False,False,False
17656,17656.0,15.0,2017_SBU4_01290176,False,False,False
17657,17657.0,15.0,2017_SBU4_06080759,False,True,False
17658,17658.0,15.0,2017_SBU4_07110568,False,False,False
17659,17659.0,15.0,2017_SBU4_03280213,False,False,True
17660,17660.0,15.0,2017_SBU4_06220695,False,False,False
17661,17661.0,15.0,2017_SBU4_03170052,False,False,True
17662,17662.0,15.0,2017_SBU4_05250853,False,True,False
17663,17663.0,15.0,2017_SBU4_07110540,False,False,False
17664,17664.0,15.0,2017_SBU4_03010439,False,False,True
17665,17665.0,15.0,2017_SBU4_03250950,False,False,False
17666,17666.0,15.0,2017_SBU4_02280302,False,True,False
17667,17667.0,15.0,2017_SBU4_06030925,False,True,False
17668,17668.0,15.0,2017_SBU4_06040209,False,False,True
17669,17669.0,15.0,2017_SBU4_03210485,False,False,False
17670,17670.0,15.0,2017_SBU4_04110777,False,False,True
17671,17671.0,15.0,2017_SBU4_06220692,False,False,False
17672,17672.0,15.0,2017_SBU4_03030549,False,False,True
17673,17673.0,15.0,2017_SBU4_03270092,False,False,True
17674,17674.0,15.0,2017_SBU4_01280065,False,False,True
17675,17675.0,15.0,2017_SBU4_06010443,False,True,False
17676,17676.0,15.0,2017_SBU4_03070013,False,False,True
17677,17677.0,15.0,2017_SBU4_02190315,False,False,False
17678,17678.0,15.0,2017_SBU4_03180214,False,False,False
17679,17679.0,15.0,2017_SBU4_07110553,False,True,False
17680,17680.0,15.0,2017_SBU4_03260989,False,False,True
17681,17681.0,15.0,2017_SBU4_06120293,False,False,False
17682,17682.0,15.0,2017_SBU4_06030910,False,True,False
17683,17683.0,15.0,2017_SBU4_06090848,False,False,False
17684,17684.0,15.0,2017_SBU4_06170918,False,True,False
17685,17685.0,15.0,2017_SBU4_07080265,False,False,True
17686,17686.0,15.0,2017_SBU4_06110225,False,False,True
17687,17687.0,15.0,2017_SBU4_04110756,False,False,False
17688,17688.0,15.0,2017_SBU4_06020738,False,True,False
17689,17689.0,15.0,2017_SBU4_02150864,False,False,True
17690,17690.0,15.0,2017_SBU4_02270164,False,False,False
17691,17691.0,15.0,2017_SBU4_05250896,False,False,False
17692,17692.0,15.0,2017_SBU4_05300867,False,True,False
17693,17693.0,15.0,2017_SBU4_03150905,False,False,False
17694,17694.0,15.0,2017_SBU4_03180185,False,False,False
17695,17695.0,15.0,2017_SBU4_05290807,False,False,True
17696,17696.0,15.0,2017_SBU4_02190294,False,True,True
17697,17697.0,15.0,2017_SBU4_03040714,False,True,False
17698,17698.0,15.0,2017_SBU4_06100972,False,True,False
17699,17699.0,15.0,2017_SBU4_05230439,False,True,False
17700,17700.0,15.0,2017_SBU4_06020633,False,True,False
17701,17701.0,15.0,2017_SBU4_02090274,False,False,False
17702,17702.0,15.0,2017_SBU4_02250961,False,True,False
17703,17703.0,15.0,2017_SBU4_05260075,False,True,False
17704,17704.0,15.0,2017_SBU4_01270036,False,False,True
17705,17705.0,15.0,2017_SBU4_03250880,False,False,True
17706,17706.0,15.0,2017_SBU4_03310550,False,False,False
17707,17707.0,15.0,2017_SBU4_04060205,False,False,False
17708,17708.0,15.0,2017_SBU4_02110484,False,False,False
17709,17709.0,15.0,2017_SBU4_07080277,False,False,True
17710,17710.0,15.0,2017_SBU4_03270152,False,False,False
17711,17711.0,15.0,2017_SBU4_02260071,False,False,False
17712,17712.0,15.0,2017_SBU4_06210618,False,False,False
17713,17713.0,15.0,2017_SBU4_05200068,False,False,False
17714,17714.0,15.0,2017_SBU4_02130682,False,False,False
17715,17715.0,15.0,2017_SBU4_02270170,False,True,False
17716,17716.0,15.0,2017_SBU4_03130662,False,False,False
17717,17717.0,15.0,2017_SBU4_05260137,False,True,False
17718,17718.0,15.0,2017_SBU4_02220605,False,False,True
17719,17719.0,15.0,2017_SBU4_02040833,False,False,True
17720,17720.0,15.0,2017_SBU4_06240049,False,False,True
17721,17721.0,15.0,2017_SBU4_05160567,False,False,False
17722,17722.0,15.0,2017_SBU4_05010868,False,False,False
17723,17723.0,15.0,2017_SBU4_03230704,False,False,False
17724,17724.0,15.0,2017_SBU4_04280507,False,False,False
17725,17725.0,15.0,2017_SBU4_05010865,False,False,False
17726,17726.0,15.0,2017_SBU4_03050838,False,True,False
17727,17727.0,15.0,2017_SBU4_07010471,False,False,False
17728,17728.0,15.0,2017_SBU4_02190292,False,False,True
17729,17729.0,15.0,2017_SBU4_05290809,False,False,True
17730,17730.0,15.0,2017_SBU4_06240978,False,False,False
17731,17731.0,15.0,2017_SBU4_07160332,False,False,False
17732,17732.0,15.0,2017_SBU4_02170125,False,False,False
17733,17733.0,15.0,2017_SBU4_03020535,False,False,True
17734,17734.0,15.0,2017_SBU4_04070258,False,False,True
17735,17735.0,15.0,2017_SBU4_04090474,False,False,True
17736,17736.0,15.0,2017_SBU4_06080663,False,False,False
17737,17737.0,15.0,2017_SBU4_04130906,False,False,False
17738,17738.0,15.0,2017_SBU4_06100078,False,True,False
17739,17739.0,15.0,2017_SBU4_01280056,False,False,True
17740,17740.0,15.0,2017_SBU4_04250193,False,False,False
17741,17741.0,15.0,2017_SBU4_04030886,False,False,False
17742,17742.0,15.0,2017_SBU4_04190581,False,False,False
17743,17743.0,15.0,2017_SBU4_02050875,False,False,False
17744,17744.0,15.0,2017_SBU4_04220855,False,False,True
17745,17745.0,15.0,2017_SBU4_02170087,False,False,True
17746,17746.0,15.0,2017_SBU4_05260173,False,False,True
17747,17747.0,15.0,2017_SBU4_06140489,False,False,False
17748,17748.0,15.0,2017_SBU4_02120592,False,True,False
17749,17749.0,15.0,2017_SBU4_03020527,False,False,True
17750,17750.0,15.0,2017_SBU4_06130450,False,False,True
17751,17751.0,15.0,2017_SBU4_03020539,False,False,True
17752,17752.0,15.0,2017_SBU4_03230750,False,False,True
17753,17753.0,15.0,2017_SBU4_05210264,False,False,True
17754,17754.0,15.0,2017_SBU4_05220299,False,False,False
17755,17755.0,15.0,2017_SBU4_06160836,False,False,True
17756,17756.0,15.0,2017_SBU4_04060172,False,False,True
17757,17757.0,15.0,2017_SBU4_06220804,False,False,False
17758,17758.0,15.0,2017_SBU4_06030836,False,True,False
17759,17759.0,15.0,2017_SBU4_05250829,False,True,False
17760,17760.0,15.0,2017_SBU4_05300836,False,False,False
17761,17761.0,15.0,2017_SBU4_05070591,False,False,True
17762,17762.0,15.0,2017_SBU4_03030638,False,False,True
17763,17763.0,15.0,2017_SBU4_06180065,False,False,False
17764,17764.0,15.0,2017_SBU4_04050093,False,False,False
17765,17765.0,15.0,2017_SBU4_03020523,False,False,True
17766,17766.0,15.0,2017_SBU4_04220867,False,False,True
17767,17767.0,15.0,2017_SBU4_05080686,False,False,True
17768,17768.0,15.0,2017_SBU4_05010905,False,False,True
17769,17769.0,15.0,2017_SBU4_05240709,False,False,False
17770,17770.0,15.0,2017_SBU4_02220632,False,False,False
17771,17771.0,15.0,2017_SBU4_06230926,False,False,False
17772,17772.0,15.0,2017_SBU4_03170120,False,True,False
