,Unnamed: 0.1,Unnamed: 0,cam,ImagePath,badImage,motion,grayscale
27854,7231.0,,22.0,2017_SBU1_05110599,False,False,True
27855,7232.0,,22.0,2017_SBU1_04290310,False,False,True
27856,7233.0,,22.0,2017_SBU1_04090256,False,False,False
27857,7234.0,,22.0,2017_SBU1_06110776,False,False,True
27858,7235.0,,22.0,2017_SBU1_01280143,False,True,False
27859,7236.0,,22.0,2017_SBU1_04110454,False,False,False
27860,7237.0,,22.0,2017_SBU1_05300564,False,False,False
27861,7238.0,,22.0,2017_SBU1_05100556,False,False,False
27862,7239.0,,22.0,2017_SBU1_06080441,False,False,False
27863,7240.0,,22.0,2017_SBU1_02260262,False,False,True
27864,7241.0,,22.0,2017_SBU1_07020893,False,False,False
27865,7242.0,,22.0,2017_SBU1_06040012,False,False,True
27866,7243.0,,22.0,2017_SBU1_07060263,False,False,True
27867,7244.0,,22.0,2017_SBU1_06180416,False,False,False
27868,7245.0,,22.0,2017_SBU1_03240869,False,False,False
27869,7246.0,,22.0,2017_SBU1_04030642,False,True,True
27870,7247.0,,22.0,2017_SBU1_04160993,False,False,True
27871,7248.0,,22.0,2017_SBU1_02240048,False,False,False
27872,7249.0,,22.0,2017_SBU1_04300510,False,False,False
27873,7250.0,,22.0,2017_SBU1_04300518,False,False,True
27874,7251.0,,22.0,2017_SBU1_03240859,False,False,False
27875,7252.0,,22.0,2017_SBU1_06050134,False,False,False
27876,7253.0,,22.0,2017_SBU1_03270283,False,False,False
27877,7254.0,,22.0,2017_SBU1_03190264,False,False,True
27878,7255.0,,22.0,2017_SBU1_03250116,False,False,True
27879,7256.0,,22.0,2017_SBU1_02270478,False,False,True
27880,7257.0,,22.0,2017_SBU1_05090458,False,False,False
27881,7258.0,,22.0,2017_SBU1_02270410,False,True,False
27882,7259.0,,22.0,2017_SBU1_04020593,False,False,False
27883,7260.0,,22.0,2017_SBU1_07130009,False,False,False
27884,7261.0,,22.0,2017_SBU1_04150848,False,False,False
27885,7262.0,,22.0,2017_SBU1_06030946,False,False,False
27886,7263.0,,22.0,2017_SBU1_07060300,False,False,False
27887,7264.0,,22.0,2017_SBU1_06130910,False,False,False
27888,7265.0,,22.0,2017_SBU1_06120813,False,False,False
27889,7266.0,,22.0,2017_SBU1_05090487,False,False,True
27890,7267.0,,22.0,2017_SBU1_02270293,False,False,True
27891,7268.0,,22.0,2017_SBU1_03300712,False,True,True
27892,7269.0,,22.0,2017_SBU1_06060249,False,False,False
27893,7270.0,,22.0,2017_SBU1_06220911,False,False,True
27894,7271.0,,22.0,2017_SBU1_06200657,False,False,False
27895,7272.0,,22.0,2017_SBU1_03110894,False,False,True
27896,7273.0,,22.0,2017_SBU1_04120564,False,False,False
27897,7274.0,,22.0,2017_SBU1_04200350,False,False,False
27898,7275.0,,22.0,2017_SBU1_02200620,False,False,False
27899,7276.0,,22.0,2017_SBU1_05130854,False,False,False
27900,7277.0,,22.0,2017_SBU1_05240920,False,False,False
27901,7278.0,,22.0,2017_SBU1_03300696,False,False,True
27902,7279.0,,22.0,2017_SBU1_04020611,False,False,True
27903,7280.0,,22.0,2017_SBU1_02220767,False,False,True
27904,7281.0,,22.0,2017_SBU1_06280447,False,False,True
27905,7282.0,,22.0,2017_SBU1_04010417,False,True,False
27906,7283.0,,22.0,2017_SBU1_03010631,False,False,True
27907,7284.0,,22.0,2017_SBU1_05140975,False,False,False
27908,7285.0,,22.0,2017_SBU1_06040050,False,False,False
27909,7286.0,,22.0,2017_SBU1_04070051,False,False,False
27910,7287.0,,22.0,2017_SBU1_05020721,False,False,False
27911,7288.0,,22.0,2017_SBU1_02260186,False,False,True
27912,7289.0,,22.0,2017_SBU1_02070312,False,False,True
27913,7290.0,,22.0,2017_SBU1_06150099,False,False,False
27914,7291.0,,22.0,2017_SBU1_02270420,False,True,False
27915,7292.0,,22.0,2017_SBU1_06180480,False,False,False
27916,7293.0,,22.0,2017_SBU1_06250129,False,False,True
27917,7294.0,,22.0,2017_SBU1_03060386,False,False,True
27918,7295.0,,22.0,2017_SBU1_03240817,False,False,True
27919,7296.0,,22.0,2017_SBU1_05010649,False,False,False
27920,7297.0,,22.0,2017_SBU1_05010661,False,False,True
27921,7298.0,,22.0,2017_SBU1_06120800,False,False,False
27922,7299.0,,22.0,2017_SBU1_03060405,False,False,True
27923,7300.0,,22.0,2017_SBU1_03020779,False,False,False
27924,7301.0,,22.0,2017_SBU1_03250066,False,True,False
27925,7302.0,,22.0,2017_SBU1_02210686,False,False,True
27926,7303.0,,22.0,2017_SBU1_03150236,False,False,False
27927,7304.0,,22.0,2017_SBU1_07060348,False,False,False
27928,7305.0,,22.0,2017_SBU1_02230884,False,False,True
27929,7306.0,,22.0,2017_SBU1_04030711,False,False,True
27930,7307.0,,22.0,2017_SBU1_07150210,False,False,False
27931,7308.0,,22.0,2017_SBU1_02200569,False,False,True
27932,7309.0,,22.0,2017_SBU1_05160109,False,False,True
27933,7310.0,,22.0,2017_SBU1_03260154,False,False,False
27934,7311.0,,22.0,2017_SBU1_06120809,False,False,False
27935,7312.0,,22.0,2017_SBU1_02190499,False,False,False
27936,7313.0,,22.0,2017_SBU1_06210760,False,False,False
27937,7314.0,,22.0,2017_SBU1_02010595,False,False,True
27938,7315.0,,22.0,2017_SBU1_03310026,False,True,False
27939,7316.0,,22.0,2017_SBU1_04270036,False,False,True
27940,7317.0,,22.0,2017_SBU1_06040083,False,True,True
27941,7318.0,,22.0,2017_SBU1_04140747,False,False,False
27942,7319.0,,22.0,2017_SBU1_06300734,False,False,True
27943,7320.0,,22.0,2017_SBU1_06280497,False,False,False
27944,7321.0,,22.0,2017_SBU1_06200659,False,False,False
27945,7322.0,,22.0,2017_SBU1_05160191,False,False,True
27946,7323.0,,22.0,2017_SBU1_02210678,False,False,True
27947,7324.0,,22.0,2017_SBU1_04220507,False,False,True
27948,7325.0,,22.0,2017_SBU1_03210443,False,False,True
27949,7326.0,,22.0,2017_SBU1_04160938,False,False,False
27950,7327.0,,22.0,2017_SBU1_04160967,False,False,False
27951,7328.0,,22.0,2017_SBU1_06150083,False,False,True
27952,7329.0,,22.0,2017_SBU1_04290274,False,False,False
27953,7330.0,,22.0,2017_SBU1_03080570,False,False,False
27954,7331.0,,22.0,2017_SBU1_03180207,False,False,False
27955,7332.0,,22.0,2017_SBU1_03310869,False,False,False
27956,7333.0,,22.0,2017_SBU1_04240731,False,False,True
27957,7334.0,,22.0,2017_SBU1_05270221,False,False,False
27958,7335.0,,22.0,2017_SBU1_07050249,False,False,True
27959,7336.0,,22.0,2017_SBU1_05040924,False,False,False
27960,7337.0,,22.0,2017_SBU1_03090683,False,False,True
27961,7338.0,,22.0,2017_SBU1_02270375,False,True,False
27962,7339.0,,22.0,2017_SBU1_03310924,False,True,False
27963,7340.0,,22.0,2017_SBU1_06020873,False,False,True
27964,7341.0,,22.0,2017_SBU1_06250181,False,False,False
27965,7342.0,,22.0,2017_SBU1_04050892,False,False,False
27966,7343.0,,22.0,2017_SBU1_05230810,False,False,True
27967,7344.0,,22.0,2017_SBU1_04300511,False,True,False
27968,7345.0,,22.0,2017_SBU1_03050279,False,False,False
27969,7346.0,,22.0,2017_SBU1_03230678,False,False,False
27970,7347.0,,22.0,2017_SBU1_05190453,False,False,False
27971,7348.0,,22.0,2017_SBU1_07050245,False,False,True
27972,7349.0,,22.0,2017_SBU1_05300542,False,False,False
27973,7350.0,,22.0,2017_SBU1_04210420,False,False,True
27974,7351.0,,22.0,2017_SBU1_03310819,False,True,True
27975,7352.0,,22.0,2017_SBU1_05120726,False,False,True
27976,7353.0,,22.0,2017_SBU1_03310196,False,True,True
27977,7354.0,,22.0,2017_SBU1_06100648,False,False,False
27978,7355.0,,22.0,2017_SBU1_04280188,False,False,False
27979,7356.0,,22.0,2017_SBU1_04250842,False,True,True
27980,7357.0,,22.0,2017_SBU1_04290295,False,False,False
27981,7358.0,,22.0,2017_SBU1_05250035,False,False,False
27982,7359.0,,22.0,2017_SBU1_05070274,False,False,False
27983,7360.0,,22.0,2017_SBU1_07140100,False,False,False
27984,7361.0,,22.0,2017_SBU1_06160223,False,False,False
27985,7362.0,,22.0,2017_SBU1_04080158,False,False,False
27986,7363.0,,22.0,2017_SBU1_06170312,False,True,False
27987,7364.0,,22.0,2017_SBU1_04290298,False,False,False
27988,7365.0,,22.0,2017_SBU1_06240096,False,False,False
27989,7366.0,,22.0,2017_SBU1_05190497,False,False,True
27990,7367.0,,22.0,2017_SBU1_05310613,False,False,False
27991,7368.0,,22.0,2017_SBU1_06120823,False,False,False
27992,7369.0,,22.0,2017_SBU1_04190268,False,False,False
27993,7370.0,,22.0,2017_SBU1_06080423,False,False,False
27994,7371.0,,22.0,2017_SBU1_02200616,False,False,False
27995,7372.0,,22.0,2017_SBU1_06130949,False,False,False
27996,7373.0,,22.0,2017_SBU1_07050197,False,False,False
27997,7374.0,,22.0,2017_SBU1_04090260,False,False,False
27998,7375.0,,22.0,2017_SBU1_04260999,False,False,False
27999,7376.0,,22.0,2017_SBU1_02170276,False,False,True
28000,7377.0,,22.0,2017_SBU1_01310454,False,False,False
28001,7378.0,,22.0,2017_SBU1_03220631,False,False,True
28002,7379.0,,22.0,2017_SBU1_03050252,False,False,False
28003,7380.0,,22.0,2017_SBU1_05240916,False,True,False
28004,7381.0,,22.0,2017_SBU1_07040058,False,False,True
28005,7382.0,,22.0,2017_SBU1_05180393,False,False,True
28006,7383.0,,22.0,2017_SBU1_02220852,False,False,True
28007,7384.0,,22.0,2017_SBU1_03310117,False,False,True
28008,7385.0,,22.0,2017_SBU1_03070460,False,False,False
28009,7386.0,,22.0,2017_SBU1_02060185,False,False,False
28010,7387.0,,22.0,2017_SBU1_06180400,False,False,True
28011,7388.0,,22.0,2017_SBU1_02050099,False,False,True
28012,7389.0,,22.0,2017_SBU1_05130828,False,False,True
28013,7390.0,,22.0,2017_SBU1_06260293,False,False,True
28014,7391.0,,22.0,2017_SBU1_03290579,False,False,False
28015,7392.0,,22.0,2017_SBU1_05060102,False,False,False
28016,7393.0,,22.0,2017_SBU1_03040152,False,True,False
28017,7394.0,,22.0,2017_SBU1_06010702,False,False,True
28018,7395.0,,22.0,2017_SBU1_03220622,False,False,True
28019,7396.0,,22.0,2017_SBU1_07170381,False,False,False
28020,7397.0,,22.0,2017_SBU1_07050187,False,False,False
28021,7398.0,,22.0,2017_SBU1_03150208,False,False,True
28022,7399.0,,22.0,2017_SBU1_04240832,False,True,True
28023,7400.0,,22.0,2017_SBU1_06110733,False,False,False
28024,7401.0,,22.0,2017_SBU1_06300665,False,False,False
28025,7402.0,,22.0,2017_SBU1_06300700,False,False,False
28026,7403.0,,22.0,2017_SBU1_06150104,False,False,False
28027,7404.0,,22.0,2017_SBU1_05180337,False,False,False
28028,7405.0,,22.0,2017_SBU1_02030823,False,False,True
28029,7406.0,,22.0,2017_SBU1_06060258,False,False,False
28030,7407.0,,22.0,2017_SBU1_05030861,False,False,True
28031,7408.0,,22.0,2017_SBU1_02070308,False,False,True
28032,7409.0,,22.0,2017_SBU1_05310634,False,False,False
28033,7410.0,,22.0,2017_SBU1_07160315,False,False,False
28034,7411.0,,22.0,2017_SBU1_03200364,False,False,True
28035,7412.0,,22.0,2017_SBU1_03110857,False,False,False
28036,7413.0,,22.0,2017_SBU1_04010358,False,True,False
28037,7414.0,,22.0,2017_SBU1_03230758,False,True,True
28038,7415.0,,22.0,2017_SBU1_02180418,False,False,False
28039,7416.0,,22.0,2017_SBU1_04190271,False,False,False
28040,7417.0,,22.0,2017_SBU1_03230759,False,False,True
28041,7418.0,,22.0,2017_SBU1_04140800,False,False,True
28042,7419.0,,22.0,2017_SBU1_06060198,False,False,True
28043,7420.0,,22.0,2017_SBU1_04030641,False,False,True
28044,7421.0,,22.0,2017_SBU1_01280175,False,True,False
28045,7422.0,,22.0,2017_SBU1_04160996,False,False,True
28046,7423.0,,22.0,2017_SBU1_02170359,False,False,True
28047,7424.0,,22.0,2017_SBU1_05300496,False,False,True
28048,7425.0,,22.0,2017_SBU1_01290235,False,False,True
28049,7426.0,,22.0,2017_SBU1_01300320,False,False,True
28050,7427.0,,22.0,2017_SBU1_04040767,False,False,False
28051,7428.0,,22.0,2017_SBU1_03310853,False,True,False
28052,7429.0,,22.0,2017_SBU1_02080356,False,False,False
28053,7430.0,,22.0,2017_SBU1_03020768,False,False,False
28054,7431.0,,22.0,2017_SBU1_03150253,False,False,False
28055,7432.0,,22.0,2017_SBU1_06170361,False,False,False
28056,7433.0,,22.0,2017_SBU1_05180338,False,False,False
28057,7434.0,,22.0,2017_SBU1_03250111,False,False,True
28058,7435.0,,22.0,2017_SBU1_04010273,False,True,True
28059,7436.0,,22.0,2017_SBU1_04280153,False,False,True
28060,7437.0,,22.0,2017_SBU1_03290532,False,False,False
28061,7438.0,,22.0,2017_SBU1_04010474,False,False,False
28062,7439.0,,22.0,2017_SBU1_05120745,False,False,False
28063,7440.0,,22.0,2017_SBU1_02180447,False,False,True
28064,7441.0,,22.0,2017_SBU1_03260149,False,False,False
28065,7442.0,,22.0,2017_SBU1_03210511,False,False,False
28066,7443.0,,22.0,2017_SBU1_05260118,False,False,False
28067,7444.0,,22.0,2017_SBU1_04240751,False,False,False
28068,7445.0,,22.0,2017_SBU1_03250027,False,False,False
28069,7446.0,,22.0,2017_SBU1_05040902,False,False,False
28070,7447.0,,22.0,2017_SBU1_02250113,False,False,True
28071,7448.0,,22.0,2017_SBU1_06220866,False,False,False
28072,7449.0,,22.0,2017_SBU1_07170415,False,False,False
28073,7450.0,,22.0,2017_SBU1_05020699,False,False,False
28074,7451.0,,22.0,2017_SBU1_07020908,False,False,False
28075,7452.0,,22.0,2017_SBU1_03190256,False,False,True
28076,7453.0,,22.0,2017_SBU1_05100571,False,False,True
28077,7454.0,,22.0,2017_SBU1_04260017,False,False,True
28078,7455.0,,22.0,2017_SBU1_06150127,False,False,False
28079,7456.0,,22.0,2017_SBU1_03310086,False,True,False
28080,7457.0,,22.0,2017_SBU1_05140915,False,False,True
28081,7458.0,,22.0,2017_SBU1_04300492,False,False,False
28082,7459.0,,22.0,2017_SBU1_05300499,False,False,True
28083,7460.0,,22.0,2017_SBU1_07160302,False,False,False
28084,7461.0,,22.0,2017_SBU1_04100415,False,False,True
28085,7462.0,,22.0,2017_SBU1_06230976,False,False,False
28086,7463.0,,22.0,2017_SBU1_06020859,False,False,False
28087,7464.0,,22.0,2017_SBU1_02120822,False,True,True
28088,7465.0,,22.0,2017_SBU1_06020842,False,False,False
28089,7466.0,,22.0,2017_SBU1_03090605,False,False,True
28090,7467.0,,22.0,2017_SBU1_05220723,False,False,False
28091,7468.0,,22.0,2017_SBU1_02020790,False,True,True
28092,7469.0,,22.0,2017_SBU1_04160931,False,False,True
28093,7470.0,,22.0,2017_SBU1_04200391,False,False,True
28094,7471.0,,22.0,2017_SBU1_03130105,False,False,True
28095,7472.0,,22.0,2017_SBU1_04050910,False,False,True
28096,7473.0,,22.0,2017_SBU1_05110696,False,False,True
28097,7474.0,,22.0,2017_SBU1_02100582,False,False,False
28098,7475.0,,22.0,2017_SBU1_07070407,False,False,False
28099,7476.0,,22.0,2017_SBU1_04010217,False,False,True
28100,7477.0,,22.0,2017_SBU1_04300396,False,True,False
28101,7478.0,,22.0,2017_SBU1_04260978,False,False,False
28102,7479.0,,22.0,2017_SBU1_05120727,False,False,True
28103,7480.0,,22.0,2017_SBU1_02230932,False,True,False
28104,7481.0,,22.0,2017_SBU1_05130905,False,False,True
28105,7482.0,,22.0,2017_SBU1_04210439,False,False,False
28106,7483.0,,22.0,2017_SBU1_05040949,False,False,True
28107,7484.0,,22.0,2017_SBU1_02220768,False,False,True
28108,7485.0,,22.0,2017_SBU1_04030715,False,False,True
28109,7486.0,,22.0,2017_SBU1_07030966,False,False,False
28110,7487.0,,22.0,2017_SBU1_04230668,False,False,False
28111,7488.0,,22.0,2017_SBU1_03090658,False,False,False
28112,7489.0,,22.0,2017_SBU1_05030859,False,False,True
28113,7490.0,,22.0,2017_SBU1_03040197,False,True,True
28114,7491.0,,22.0,2017_SBU1_03220565,False,False,True
28115,7492.0,,22.0,2017_SBU1_02040960,False,False,False
28116,7493.0,,22.0,2017_SBU1_03060311,False,False,True
28117,7494.0,,22.0,2017_SBU1_02240002,False,False,True
28118,7495.0,,22.0,2017_SBU1_02130926,False,False,True
28119,7496.0,,22.0,2017_SBU1_04200368,False,False,False
28120,7497.0,,22.0,2017_SBU1_02020691,False,True,False
28121,7498.0,,22.0,2017_SBU1_06260294,False,False,True
28122,7499.0,,22.0,2017_SBU1_06030979,False,False,True
28123,7500.0,,22.0,2017_SBU1_03150301,False,False,True
28124,7501.0,,22.0,2017_SBU1_03290582,False,False,True
28125,7502.0,,22.0,2017_SBU1_07020905,False,False,False
28126,7503.0,,22.0,2017_SBU1_05180329,False,False,False
28127,7504.0,,22.0,2017_SBU1_05260149,False,False,False
28128,7505.0,,22.0,2017_SBU1_05140916,False,False,True
28129,7506.0,,22.0,2017_SBU1_04010348,False,True,False
28130,7507.0,,22.0,2017_SBU1_05190412,False,False,True
28131,7508.0,,22.0,2017_SBU1_05140909,False,False,True
28132,7509.0,,22.0,2017_SBU1_03200347,False,False,True
28133,7510.0,,22.0,2017_SBU1_06120822,False,False,False
28134,7511.0,,22.0,2017_SBU1_02260238,False,False,False
28135,7512.0,,22.0,2017_SBU1_03140203,False,False,True
28136,7513.0,,22.0,2017_SBU1_05170200,False,False,True
28137,7514.0,,22.0,2017_SBU1_04280149,False,False,True
28138,7515.0,,22.0,2017_SBU1_04010428,False,True,False
28139,7516.0,,22.0,2017_SBU1_05020749,False,False,True
28140,7517.0,,22.0,2017_SBU1_05130845,False,False,False
28141,7518.0,,22.0,2017_SBU1_03060313,False,False,True
28142,7519.0,,22.0,2017_SBU1_01290275,False,False,False
28143,7520.0,,22.0,2017_SBU1_05210661,False,False,False
28144,7521.0,,22.0,2017_SBU1_06040033,False,False,False
28145,7522.0,,22.0,2017_SBU1_04010378,False,True,False
28146,7523.0,,22.0,2017_SBU1_04060952,False,False,False
28147,7524.0,,22.0,2017_SBU1_04050886,False,False,False
28148,7525.0,,22.0,2017_SBU1_06080408,False,False,False
28149,7526.0,,22.0,2017_SBU1_03230743,False,False,True
28150,7527.0,,22.0,2017_SBU1_04140774,False,False,False
28151,7528.0,,22.0,2017_SBU1_03130062,False,False,False
28152,7529.0,,22.0,2017_SBU1_04060947,False,False,False
28153,7530.0,,22.0,2017_SBU1_04080166,False,False,False
28154,7531.0,,22.0,2017_SBU1_03250060,False,False,False
28155,7532.0,,22.0,2017_SBU1_02120845,False,False,True
28156,7533.0,,22.0,2017_SBU1_06300671,False,False,False
28157,7534.0,,22.0,2017_SBU1_05030815,False,False,False
28158,7535.0,,22.0,2017_SBU1_02130920,False,False,False
28159,7536.0,,22.0,2017_SBU1_03190280,False,False,False
28160,7537.0,,22.0,2017_SBU1_02270460,False,True,True
28161,7538.0,,22.0,2017_SBU1_07170372,False,False,False
28162,7539.0,,22.0,2017_SBU1_02270415,False,False,False
28163,7540.0,,22.0,2017_SBU1_05040875,False,False,True
28164,7541.0,,22.0,2017_SBU1_04010460,False,True,False
28165,7542.0,,22.0,2017_SBU1_05190467,False,False,False
28166,7543.0,,22.0,2017_SBU1_06140997,False,False,False
28167,7544.0,,22.0,2017_SBU1_05240956,False,False,False
28168,7545.0,,22.0,2017_SBU1_06100653,False,False,False
28169,7546.0,,22.0,2017_SBU1_05220719,False,False,False
28170,7547.0,,22.0,2017_SBU1_02140031,False,False,False
28171,7548.0,,22.0,2017_SBU1_04030722,False,False,True
28172,7549.0,,22.0,2017_SBU1_02020773,False,False,True
28173,7550.0,,22.0,2017_SBU1_05020693,False,False,False
28174,7551.0,,22.0,2017_SBU1_02100526,False,False,True
28175,7552.0,,22.0,2017_SBU1_07040137,False,True,True
28176,7553.0,,22.0,2017_SBU1_03310790,False,True,True
28177,7554.0,,22.0,2017_SBU1_06170344,False,False,False
28178,7555.0,,22.0,2017_SBU1_03230719,False,False,False
28179,7556.0,,22.0,2017_SBU1_04010421,False,False,False
28180,7557.0,,22.0,2017_SBU1_05220756,False,False,False
28181,7558.0,,22.0,2017_SBU1_04110479,False,False,False
28182,7559.0,,22.0,2017_SBU1_02100527,False,False,True
28183,7560.0,,22.0,2017_SBU1_05110596,False,False,True
28184,7561.0,,22.0,2017_SBU1_02030880,False,False,False
28185,7562.0,,22.0,2017_SBU1_03220563,False,False,True
28186,7563.0,,22.0,2017_SBU1_04050868,False,False,False
28187,7564.0,,22.0,2017_SBU1_02200633,False,False,True
28188,7565.0,,22.0,2017_SBU1_02100539,False,False,True
28189,7566.0,,22.0,2017_SBU1_06150081,False,False,True
28190,7567.0,,22.0,2017_SBU1_06040015,False,False,False
28191,7568.0,,22.0,2017_SBU1_06210792,False,False,False
28192,7569.0,,22.0,2017_SBU1_06110729,False,False,False
28193,7570.0,,22.0,2017_SBU1_04300429,False,False,False
28194,7571.0,,22.0,2017_SBU1_06030882,False,False,True
28195,7572.0,,22.0,2017_SBU1_06260218,False,False,True
28196,7573.0,,22.0,2017_SBU1_05070236,False,False,False
28197,7574.0,,22.0,2017_SBU1_04130690,False,False,False
28198,7575.0,,22.0,2017_SBU1_06040081,False,False,True
28199,7576.0,,22.0,2017_SBU1_04010242,False,False,True
28200,7577.0,,22.0,2017_SBU1_05070234,False,False,False
28201,7578.0,,22.0,2017_SBU1_06290633,False,False,True
28202,7579.0,,22.0,2017_SBU1_03170101,False,False,False
28203,7580.0,,22.0,2017_SBU1_05280364,False,False,False
28204,7581.0,,22.0,2017_SBU1_06070308,False,False,True
28205,7582.0,,22.0,2017_SBU1_05220734,False,False,False
28206,7583.0,,22.0,2017_SBU1_03040199,False,True,True
28207,7584.0,,22.0,2017_SBU1_03210446,False,False,True
28208,7585.0,,22.0,2017_SBU1_05040908,False,False,False
28209,7586.0,,22.0,2017_SBU1_03310101,False,True,False
28210,7587.0,,22.0,2017_SBU1_06070294,False,False,True
28211,7588.0,,22.0,2017_SBU1_02190463,False,False,True
28212,7589.0,,22.0,2017_SBU1_04280191,False,False,False
28213,7590.0,,22.0,2017_SBU1_04010368,False,True,False
28214,7591.0,,22.0,2017_SBU1_02140019,False,False,False
28215,7592.0,,22.0,2017_SBU1_07010834,False,False,True
28216,7593.0,,22.0,2017_SBU1_04020587,False,False,False
28217,7594.0,,22.0,2017_SBU1_04170050,False,False,False
28218,7595.0,,22.0,2017_SBU1_03010632,False,False,True
28219,7596.0,,22.0,2017_SBU1_05160178,False,False,False
28220,7597.0,,22.0,2017_SBU1_05040880,False,False,True
28221,7598.0,,22.0,2017_SBU1_05010560,False,True,True
28222,7599.0,,22.0,2017_SBU1_06240033,False,False,True
28223,7600.0,,22.0,2017_SBU1_04020615,False,False,True
28224,7601.0,,22.0,2017_SBU1_05090433,False,False,False
28225,7602.0,,22.0,2017_SBU1_06080446,False,False,False
28226,7603.0,,22.0,2017_SBU1_04240792,False,False,False
28227,7604.0,,22.0,2017_SBU1_02160206,False,False,False
28228,7605.0,,22.0,2017_SBU1_03060337,False,False,True
28229,7606.0,,22.0,2017_SBU1_03310962,False,True,False
28230,7607.0,,22.0,2017_SBU1_06210741,False,False,True
28231,7608.0,,22.0,2017_SBU1_06180465,False,False,False
28232,7609.0,,22.0,2017_SBU1_04160980,False,False,False
28233,7610.0,,22.0,2017_SBU1_05070264,False,False,False
28234,7611.0,,22.0,2017_SBU1_03290503,False,False,True
28235,7612.0,,22.0,2017_SBU1_03250989,False,False,True
28236,7613.0,,22.0,2017_SBU1_03290479,False,False,True
28237,7614.0,,22.0,2017_SBU1_04190278,False,False,True
28238,7615.0,,22.0,2017_SBU1_01290263,False,False,False
28239,7616.0,,22.0,2017_SBU1_04010442,False,True,False
28240,7617.0,,22.0,2017_SBU1_02240060,False,False,False
28241,7618.0,,22.0,2017_SBU1_05170267,False,False,False
28242,7619.0,,22.0,2017_SBU1_07170392,False,False,False
28243,7620.0,,22.0,2017_SBU1_02160239,False,False,False
28244,7621.0,,22.0,2017_SBU1_02270351,False,True,False
28245,7622.0,,22.0,2017_SBU1_02140050,False,False,True
28246,7623.0,,22.0,2017_SBU1_05110665,False,False,False
28247,7624.0,,22.0,2017_SBU1_01310457,False,False,False
28248,7625.0,,22.0,2017_SBU1_01290247,False,False,True
28249,7626.0,,22.0,2017_SBU1_07130039,False,False,True
28250,7627.0,,22.0,2017_SBU1_03140181,False,False,False
28251,7628.0,,22.0,2017_SBU1_06260295,False,False,True
28252,7629.0,,22.0,2017_SBU1_02070295,False,False,True
28253,7630.0,,22.0,2017_SBU1_01300331,False,False,True
28254,7631.0,,22.0,2017_SBU1_06130960,False,False,False
28255,7632.0,,22.0,2017_SBU1_06270309,False,False,True
28256,7633.0,,22.0,2017_SBU1_05070258,False,False,False
28257,7634.0,,22.0,2017_SBU1_04200347,False,False,False
28258,7635.0,,22.0,2017_SBU1_03040118,False,False,False
28259,7636.0,,22.0,2017_SBU1_06220919,False,False,True
28260,7637.0,,22.0,2017_SBU1_04270096,False,False,False
28261,7638.0,,22.0,2017_SBU1_03310752,False,True,True
28262,7639.0,,22.0,2017_SBU1_03310152,False,False,True
28263,7640.0,,22.0,2017_SBU1_05190414,False,False,True
28264,7641.0,,22.0,2017_SBU1_04090310,False,False,True
28265,7642.0,,22.0,2017_SBU1_03310108,False,True,True
28266,7643.0,,22.0,2017_SBU1_02180375,False,False,True
28267,7644.0,,22.0,2017_SBU1_06030904,False,False,False
28268,7645.0,,22.0,2017_SBU1_03170048,False,False,True
28269,7646.0,,22.0,2017_SBU1_02080330,False,False,True
28270,7647.0,,22.0,2017_SBU1_05180317,False,False,False
28271,7648.0,,22.0,2017_SBU1_06060192,False,False,True
28272,7649.0,,22.0,2017_SBU1_05220749,False,False,False
28273,7650.0,,22.0,2017_SBU1_06140070,False,False,True
28274,7651.0,,22.0,2017_SBU1_03210476,False,False,False
28275,7652.0,,22.0,2017_SBU1_02230922,False,False,False
28276,7653.0,,22.0,2017_SBU1_02120737,False,False,True
28277,7654.0,,22.0,2017_SBU1_03170140,False,False,True
28278,7655.0,,22.0,2017_SBU1_06250202,False,False,True
28279,7656.0,,22.0,2017_SBU1_03180186,False,False,False
28280,7657.0,,22.0,2017_SBU1_02150122,False,False,False
28281,7658.0,,22.0,2017_SBU1_05260160,False,False,False
28282,7659.0,,22.0,2017_SBU1_06300668,False,False,False
28283,7660.0,,22.0,2017_SBU1_07080532,False,False,False
28284,7661.0,,22.0,2017_SBU1_06190597,False,False,True
28285,7662.0,,22.0,2017_SBU1_04210446,False,False,False
28286,7663.0,,22.0,2017_SBU1_02130940,False,False,True
28287,7664.0,,22.0,2017_SBU1_05140974,False,False,False
28288,7665.0,,22.0,2017_SBU1_03300728,False,False,True
28289,7666.0,,22.0,2017_SBU1_03240848,False,True,False
28290,7667.0,,22.0,2017_SBU1_03070444,False,False,False
28291,7668.0,,22.0,2017_SBU1_03200387,False,False,False
28292,7669.0,,22.0,2017_SBU1_04080167,False,False,False
28293,7670.0,,22.0,2017_SBU1_05190468,False,False,False
28294,7671.0,,22.0,2017_SBU1_04010437,False,True,False
28295,7672.0,,22.0,2017_SBU1_07160263,False,False,True
28296,7673.0,,22.0,2017_SBU1_03270264,False,False,False
28297,7674.0,,22.0,2017_SBU1_03050212,False,False,True
28298,7675.0,,22.0,2017_SBU1_04020588,False,False,False
28299,7676.0,,22.0,2017_SBU1_02230883,False,False,True
28300,7677.0,,22.0,2017_SBU1_04300339,False,True,True
28301,7678.0,,22.0,2017_SBU1_02230880,False,False,True
28302,7679.0,,22.0,2017_SBU1_02220838,False,False,True
28303,7680.0,,22.0,2017_SBU1_04260031,False,False,True
